Time,Original Path,Original Filename,New Path,New Filename,Status,Source
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 43\GEMINI_GALAXY_BLACK_LINING__PRODUCT_ONLY__BECO_BABY_CARRIER_1400x1400.jpg,GEMINI_GALAXY_BLACK_LINING__PRODUCT_ONLY__BECO_BABY_CARRIER_1400x1400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 43\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 44\Beco-Gemini-Over_The_Rainbow-Product_1400x1400.jpg,Beco-Gemini-Over_The_Rainbow-Product_1400x1400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 44\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 45\1500x1500 Beco-Gemini-Starry-Seas-Product.jpg,1500x1500 Beco-Gemini-Starry-Seas-Product.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 45\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 46\ED9A6120_grande.jpg,ED9A6120_grande.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 46\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 47\ED9A5944_grande.jpg,ED9A5944_grande.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 47\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 48\GEMINI-DRAGONFLY-PRODUCT-ONLY-BECO-BABY-CARRIER-1024x1024.jpg,GEMINI-DRAGONFLY-PRODUCT-ONLY-BECO-BABY-CARRIER-1024x1024.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 48\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 49\GEMINI-COOL-NAVY.png,GEMINI-COOL-NAVY.png,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 49\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 50\Beco-Gemini-Geo-Dusty_Pink-Product_1400x1400.jpg,Beco-Gemini-Geo-Dusty_Pink-Product_1400x1400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 50\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 51\Beco-Gemini-Ahoy-Product_1400x1400.jpg,Beco-Gemini-Ahoy-Product_1400x1400.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 51\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 52\GEMINI-PLUS-ONE-PRODUCT-ONLY-BECO-BABY-CARRIER-1024x1024.jpg,GEMINI-PLUS-ONE-PRODUCT-ONLY-BECO-BABY-CARRIER-1024x1024.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 52\___.jpg,___.jpg,DryRun,NotFound
